"","Correlation","Tissue","Gene","Protein"
"32348",0.0112820512820513,"Kidney","SCAF1","Q9H7N4;SFR19_HUMAN"
"32349",0.55241935483871,"Kidney","MRRF","Q96E11;RRFM_HUMAN"
"32350",0.336876832844575,"Kidney","NCL","P19338;NUCL_HUMAN"
"32351",0.120588235294118,"Kidney","KDM3B","Q7LBC6;KDM3B_HUMAN"
"32352",0.627822580645161,"Kidney","ZC3H14","Q6PJT7;ZC3HE_HUMAN"
"32353",0.145614035087719,"Kidney","TPM2","P07951;TPM2_HUMAN"
"32354",0.239369501466276,"Kidney","PPP2R1A","P30153;2AAA_HUMAN"
"32355",0.483516483516484,"Kidney","MYO5A","Q9Y4I1;MYO5A_HUMAN"
"32356",0.373015873015873,"Kidney","ARFGAP2","Q8N6H7;ARFG2_HUMAN"
"32357",0.224053724053724,"Kidney","ARFGAP3","Q9NP61;ARFG3_HUMAN"
"32358",0.488269794721408,"Kidney","CPSF7","Q8N684;CPSF7_HUMAN"
"32359",0.293255131964809,"Kidney","CPSF6","Q16630;CPSF6_HUMAN"
"32360",0.0545454545454545,"Kidney","PTPN13","Q12923;PTN13_HUMAN"
"32361",0.00714285714285714,"Kidney","POLA2","Q14181;DPOA2_HUMAN"
"32362",0.497391304347826,"Kidney","PDCL3","Q9H2J4;PDCL3_HUMAN"
"32363",0.386730205278592,"Kidney","TBRG4","Q969Z0;FAKD4_HUMAN"
"32364",0.664615384615385,"Kidney","YTHDF3","Q7Z739;YTHD3_HUMAN"
"32365",0.233821733821734,"Kidney","DDX52","Q9Y2R4;DDX52_HUMAN"
"32366",0.341642228739003,"Kidney","RFC4","P35249;RFC4_HUMAN"
"32367",0.530058651026393,"Kidney","DDX47","Q9H0S4;DDX47_HUMAN"
"32368",0.105571847507331,"Kidney","RPL24","P83731;RL24_HUMAN"
"32369",0.293621700879765,"Kidney","HNRNPL","P14866;HNRPL_HUMAN"
"32370",0.257697947214076,"Kidney","PCBP2","Q15366;PCBP2_HUMAN"
"32371",0.550953079178886,"Kidney","PCBP1","Q15365;PCBP1_HUMAN"
"32372",0.704615384615385,"Kidney","FHL1","Q13642;FHL1_HUMAN"
"32373",0.137903225806452,"Kidney","TSNAX","Q99598;TSNAX_HUMAN"
"32374",0.405882352941176,"Kidney","SMAD3","P84022;SMAD3_HUMAN"
"32375",0.493768328445748,"Kidney","UGGT1","Q9NYU2;UGGG1_HUMAN"
"32376",0.54349276974416,"Kidney","PUS7","Q96PZ0;PUS7_HUMAN"
"32377",-0.0482295482295482,"Kidney","UTP3","Q9NQZ2;SAS10_HUMAN"
"32378",0.0868768328445748,"Kidney","COPG1","Q9Y678;COPG1_HUMAN"
"32379",0.4,"Kidney","CHAF1B","Q13112;CAF1B_HUMAN"
"32380",0.224340175953079,"Kidney","SRPRB","Q9Y5M8;SRPRB_HUMAN"
"32381",0.682735042735043,"Kidney","EHHADH","Q08426;ECHP_HUMAN"
"32382",0.0120300751879699,"Kidney","ARID2","Q68CP9;ARID2_HUMAN"
"32383",0.549853372434018,"Kidney","TCERG1","O14776;TCRG1_HUMAN"
"32384",0.331451157538114,"Kidney","KDM2A","Q9Y2K7;KDM2A_HUMAN"
"32385",0.68841642228739,"Kidney","PAFAH1B3","Q15102;PA1B3_HUMAN"
"32386",0.231854838709677,"Kidney","EEF1E1","O43324;MCA3_HUMAN"
"32387",-0.0273672687465791,"Kidney","CEBPZ","Q03701;CEBPZ_HUMAN"
"32388",0.194307608100712,"Kidney","HECTD1","Q9ULT8;HECD1_HUMAN"
"32389",0.445812807881773,"Kidney","IPO9","Q96P70;IPO9_HUMAN"
"32390",0.411790878754171,"Kidney","SWAP70","Q9UH65;SWP70_HUMAN"
"32391",0.553152492668622,"Kidney","SOD2","P04179;SODM_HUMAN"
"32392",0.7,"Kidney","PDK1","Q15118;PDK1_HUMAN"
"32393",0.806495726495726,"Kidney","ABLIM1","O14639;ABLM1_HUMAN"
"32394",-0.119134897360704,"Kidney","PSMD12","O00232;PSD12_HUMAN"
"32395",0.0229059829059829,"Kidney","CRNKL1","Q9BZJ0;CRNL1_HUMAN"
"32396",0.740102639296188,"Kidney","GFM1","Q96RP9;EFGM_HUMAN"
"32397",0.322954822954823,"Kidney","RFC3","P40938;RFC3_HUMAN"
"32398",0.717375366568915,"Kidney","COMT","P21964;COMT_HUMAN"
"32399",0.0459677419354839,"Kidney","PSMB5","P28074;PSB5_HUMAN"
"32400",-0.293233082706767,"Kidney","ABRAXAS2","Q15018;ABRX2_HUMAN"
"32401",0.627565982404692,"Kidney","HSPA9","P38646;GRP75_HUMAN"
"32402",-0.0970588235294118,"Kidney","NUDT16","Q96DE0;NUD16_HUMAN"
"32403",0.785445883603089,"Kidney","ACO2","Q99798;ACON_HUMAN"
"32404",0.364786324786325,"Kidney","ZMPSTE24","O75844;FACE1_HUMAN"
"32405",0.245421245421245,"Kidney","HMBS","P08397;HEM3_HUMAN"
"32406",0.492302052785924,"Kidney","SMC4","Q9NTJ3;SMC4_HUMAN"
"32407",0.295384615384615,"Kidney","KIF21A","Q7Z4S6;KI21A_HUMAN"
"32408",0.602941176470588,"Kidney","ADA","P00813;ADA_HUMAN"
"32409",0.547892720306513,"Kidney","SORD","Q00796;DHSO_HUMAN"
"32410",0.595674486803519,"Kidney","ATP6V1A","P38606;VATA_HUMAN"
"32411",0.600806451612903,"Kidney","RAB6A","P20340;RAB6A_HUMAN"
"32412",0.658357771260997,"Kidney","RBM25","P49756;RBM25_HUMAN"
"32413",-0.182266009852217,"Kidney","MFAP1","P55081;MFAP1_HUMAN"
"32414",0.307551319648094,"Kidney","HSPA5","P11021;BIP_HUMAN"
"32415",0.281891495601173,"Kidney","MSN","P26038;MOES_HUMAN"
"32416",0.318070818070818,"Kidney","NXF1","Q9UBU9;NXF1_HUMAN"
"32417",0.576418242491657,"Kidney","NT5E","P21589;5NTD_HUMAN"
"32418",0.185483870967742,"Kidney","CSTB","P04080;CYTB_HUMAN"
"32419",0.198313782991202,"Kidney","ACP1","P24666;PPAC_HUMAN"
"32420",0.321739130434783,"Kidney","SERPINE2","P07093;GDN_HUMAN"
"32421",0.535087719298246,"Kidney","CACNA2D1","P54289;CA2D1_HUMAN"
"32422",0.631231671554252,"Kidney","PTGES3","Q15185;TEBP_HUMAN"
"32423",-0.301686217008798,"Kidney","RPL30","P62888;RL30_HUMAN"
"32424",0.51466275659824,"Kidney","OPA1","O60313;OPA1_HUMAN"
"32425",0.216883116883117,"Kidney","JUN","P05412;JUN_HUMAN"
"32426",0.503448275862069,"Kidney","GFM2","Q969S9;RRF2M_HUMAN"
"32427",0.764094143404488,"Kidney","SIRPA","P78324;SHPS1_HUMAN"
"32428",0.389401709401709,"Kidney","PEX19","P40855;PEX19_HUMAN"
"32429",0.450146627565982,"Kidney","MEAK7","Q6P9B6;MEAK7_HUMAN"
"32430",0.331378299120235,"Kidney","GLUD1","P00367;DHE3_HUMAN"
"32431",-0.270161290322581,"Kidney","RPL15","P61313;RL15_HUMAN"
"32432",0.25733137829912,"Kidney","RAN","P62826;RAN_HUMAN"
"32433",0.606854838709677,"Kidney","ATG3","Q9NT62;ATG3_HUMAN"
"32434",-0.200879765395894,"Kidney","RPL10","P27635;RL10_HUMAN"
"32435",0.639296187683284,"Kidney","SERBP1","Q8NC51;PAIRB_HUMAN"
"32436",0.791935483870968,"Kidney","STOM","P27105;STOM_HUMAN"
"32437",0.549261083743842,"Kidney","ICAM1","P05362;ICAM1_HUMAN"
"32438",0.636363636363636,"Kidney","ECI2","O75521;ECI2_HUMAN"
"32439",0.243768328445748,"Kidney","DBI","P07108;ACBP_HUMAN"
"32440",0.716642228739003,"Kidney","SFXN1","Q9H9B4;SFXN1_HUMAN"
"32441",-0.0584615384615385,"Kidney","PHPT1","Q9NRX4;PHP14_HUMAN"
"32442",0.726539589442815,"Kidney","NENF","Q9UMX5;NENF_HUMAN"
"32443",0.494868035190616,"Kidney","SLC25A1","P53007;TXTP_HUMAN"
"32444",-0.359237536656892,"Kidney","RPS19","P39019;RS19_HUMAN"
"32445",0.188669950738916,"Kidney","ARPC5","O15511;ARPC5_HUMAN"
"32446",0.468298109010011,"Kidney","SLC7A5","Q01650;LAT1_HUMAN"
"32447",0.796187683284457,"Kidney","FAHD2A","Q96GK7;FAH2A_HUMAN"
"32448",0.263157894736842,"Kidney","SAAL1","Q96ER3;SAAL1_HUMAN"
"32449",0.191228070175439,"Kidney","PPIP5K2","O43314;VIP2_HUMAN"
"32450",0.547287390029326,"Kidney","GRPEL1","Q9HAV7;GRPE1_HUMAN"
"32451",0.375366568914956,"Kidney","THOP1","P52888;THOP1_HUMAN"
"32452",0.583577712609971,"Kidney","ERP44","Q9BS26;ERP44_HUMAN"
"32453",0.48046398046398,"Kidney","ESF1","Q9H501;ESF1_HUMAN"
"32454",0.84233870967742,"Kidney","APOL2","Q9BQE5;APOL2_HUMAN"
"32455",0.411538461538462,"Kidney","RAP2B","P61225;RAP2B_HUMAN"
"32456",0.376099706744868,"Kidney","RHEB","Q15382;RHEB_HUMAN"
"32457",0.0310344827586207,"Kidney","WDR46","O15213;WDR46_HUMAN"
"32458",0.0970588235294118,"Kidney","FAR1","Q8WVX9;FACR1_HUMAN"
"32459",0.0419354838709677,"Kidney","TRIP11","Q15643;TRIPB_HUMAN"
"32460",0.26491935483871,"Kidney","STRN","O43815;STRN_HUMAN"
"32461",0.276521739130435,"Kidney","STRN3","Q13033;STRN3_HUMAN"
"32462",0.444788441692466,"Kidney","SREK1","Q8WXA9;SREK1_HUMAN"
"32463",0.576923076923077,"Kidney","ATAD2","Q6PL18;ATAD2_HUMAN"
"32464",0.585139318885449,"Kidney","KLC4","Q9NSK0;KLC4_HUMAN"
"32465",0.571078431372549,"Kidney","LRRN4","Q8WUT4;LRRN4_HUMAN"
"32466",0.746130030959752,"Kidney","CIP2A","Q8TCG1;CIP2A_HUMAN"
"32467",0.0652173913043478,"Kidney","REXO4","Q9GZR2;REXO4_HUMAN"
"32468",0.546666666666667,"Kidney","UACA","Q9BZF9;UACA_HUMAN"
"32469",0.39792008757526,"Kidney","UHRF1","Q96T88;UHRF1_HUMAN"
"32470",0.215127919911012,"Kidney","EXOC4","Q96A65;EXOC4_HUMAN"
"32471",-0.0205882352941176,"Kidney","USE1","Q9NZ43;USE1_HUMAN"
"32472",0.708577712609971,"Kidney","TXNDC5","Q8NBS9;TXND5_HUMAN"
"32473",0.397552836484983,"Kidney","ATP13A1","Q9HD20;AT131_HUMAN"
"32474",-0.0175438596491228,"Kidney","UBE2S","Q16763;UBE2S_HUMAN"
"32475",0.604105571847507,"Kidney","ATL3","Q6DD88;ATLA3_HUMAN"
"32476",-0.110703812316716,"Kidney","UBR4","Q5T4S7;UBR4_HUMAN"
"32477",0.493158182813355,"Kidney","ARPC5L","Q9BPX5;ARP5L_HUMAN"
"32478",0.170564516129032,"Kidney","POLDIP2","Q9Y2S7;PDIP2_HUMAN"
"32479",-0.2625,"Kidney","EXOSC4","Q9NPD3;EXOS4_HUMAN"
"32480",-0.0157953281423804,"Kidney","XPOT","O43592;XPOT_HUMAN"
"32481",0.397727272727273,"Kidney","XPNPEP1","Q9NQW7;XPP1_HUMAN"
"32482",0.558870967741936,"Kidney","EIF2B3","Q9NR50;EI2BG_HUMAN"
"32483",0.471485036702428,"Kidney","VKORC1L1","Q8N0U8;VKORL_HUMAN"
"32484",0.0616605616605616,"Kidney","DDI2","Q5TDH0;DDI2_HUMAN"
"32485",0.48961038961039,"Kidney","ARHGAP29","Q52LW3;RHG29_HUMAN"
"32486",0.35974025974026,"Kidney","TYMP","P19971;TYPH_HUMAN"
"32487",0.275659824046921,"Kidney","PPIF","P30405;PPIF_HUMAN"
"32488",0.452631578947368,"Kidney","TRIM21","P19474;RO52_HUMAN"
"32489",0.22495894909688,"Kidney","MAP1S","Q66K74;MAP1S_HUMAN"
"32490",0.571428571428571,"Kidney","REEP6","Q96HR9;REEP6_HUMAN"
"32491",0.365469208211144,"Kidney","MTA2","O94776;MTA2_HUMAN"
"32492",0.426918798665184,"Kidney","PELO","Q9BRX2;PELO_HUMAN"
"32493",0.644061583577713,"Kidney","REXO2","Q9Y3B8;ORN_HUMAN"
"32494",0.108137829912023,"Kidney","COPA","P53621;COPA_HUMAN"
"32495",-0.132142857142857,"Kidney","CST3","P01034;CYTC_HUMAN"
"32496",0.188709677419355,"Kidney","AP3D1","O14617;AP3D1_HUMAN"
"32497",0.0153958944281525,"Kidney","SRSF6","Q13247;SRSF6_HUMAN"
"32498",0.565024630541872,"Kidney","MAPK3","P27361;MK03_HUMAN"
"32499",0.17558651026393,"Kidney","HEATR1","Q9H583;HEAT1_HUMAN"
"32500",0.0582844574780059,"Kidney","UQCRB","P14927;QCR7_HUMAN"
"32501",0.260591133004926,"Kidney","NCOR1","O75376;NCOR1_HUMAN"
"32502",0.267080745341615,"Kidney","DHX29","Q7Z478;DHX29_HUMAN"
"32503",0.578642936596218,"Kidney","METAP2","P50579;MAP2_HUMAN"
"32504",0.345939933259177,"Kidney","GLYR1","Q49A26;GLYR1_HUMAN"
"32505",0.541055718475073,"Kidney","TMEM214","Q6NUQ4;TM214_HUMAN"
"32506",0.708944281524927,"Kidney","PCMT1","P22061;PIMT_HUMAN"
"32507",0.16390977443609,"Kidney","TAB1","Q15750;TAB1_HUMAN"
"32508",0.550219941348974,"Kidney","AKR1A1","P14550;AK1A1_HUMAN"
"32509",0.361070381231672,"Kidney","RBMX","P38159;RBMX_HUMAN"
"32510",0.293706293706294,"Kidney","SDSL","Q96GA7;SDSL_HUMAN"
"32511",0.0345849802371542,"Kidney","EXOC7","Q9UPT5;EXOC7_HUMAN"
"32512",0.5091642228739,"Kidney","CAPN2","P17655;CAN2_HUMAN"
"32513",0.455108359133127,"Kidney","ANKZF1","Q9H8Y5;ANKZ1_HUMAN"
"32514",0.688306451612903,"Kidney","SMC2","O95347;SMC2_HUMAN"
"32515",0.181818181818182,"Kidney","FNBP4","Q8N3X1;FNBP4_HUMAN"
"32516",0.579178885630499,"Kidney","TMPO","P42166;LAP2A_HUMAN"
"32517",0.56959706959707,"Kidney","CARMIL1","Q5VZK9;CARL1_HUMAN"
"32518",0.440769230769231,"Kidney","PUM1","Q14671;PUM1_HUMAN"
"32519",0.362637362637363,"Kidney","NCAPD3","P42695;CNDD3_HUMAN"
"32520",0.055944055944056,"Kidney","NID1","P14543;NID1_HUMAN"
"32521",0.678519061583578,"Kidney","TXNRD1","Q16881;TRXR1_HUMAN"
"32522",0.424957264957265,"Kidney","ATG9A","Q7Z3C6;ATG9A_HUMAN"
"32523",0.283524904214559,"Kidney","FAM50A","Q14320;FA50A_HUMAN"
"32524",-0.275946275946276,"Kidney","SRSF4","Q08170;SRSF4_HUMAN"
"32525",0.145454545454545,"Kidney","UTP11","Q9Y3A2;UTP11_HUMAN"
"32526",0.272727272727273,"Kidney","FNTA","P49354;FNTA_HUMAN"
"32527",0.118035190615836,"Kidney","DRAP1","Q14919;NC2A_HUMAN"
"32528",0.301001112347052,"Kidney","PSAT1","Q9Y617;SERC_HUMAN"
"32529",0.00769794721407625,"Kidney","NDUFA2","O43678;NDUA2_HUMAN"
"32530",0.0177045177045177,"Kidney","NELFB","Q8WX92;NELFB_HUMAN"
"32531",0.783216783216783,"Kidney","ANPEP","P15144;AMPN_HUMAN"
"32532",-0.115489874110564,"Kidney","MAK16","Q9BXY0;MAK16_HUMAN"
"32533",0.653225806451613,"Kidney","SUGT1","Q9Y2Z0;SGT1_HUMAN"
"32534",0.534090909090909,"Kidney","NANS","Q9NR45;SIAS_HUMAN"
"32535",0.313793103448276,"Kidney","MGME1","Q9BQP7;MGME1_HUMAN"
"32536",0.448275862068965,"Kidney","PBXIP1","Q96AQ6;PBIP1_HUMAN"
"32537",0.497800586510264,"Kidney","IQGAP1","P46940;IQGA1_HUMAN"
"32538",0.581744868035191,"Kidney","RUVBL1","Q9Y265;RUVB1_HUMAN"
"32539",0.0152625152625153,"Kidney","NOC4L","Q9BVI4;NOC4L_HUMAN"
"32540",0.472983870967742,"Kidney","TSFM","P43897;EFTS_HUMAN"
"32541",-0.0384615384615385,"Kidney","SUZ12","Q15022;SUZ12_HUMAN"
"32542",0.646428571428571,"Kidney","RBMXL1","Q96E39;RMXL1_HUMAN"
"32543",0.681818181818182,"Kidney","AKR1C3","P42330;AK1C3_HUMAN"
"32544",0.35,"Kidney","CIAO2A","Q9H5X1;CIA2A_HUMAN"
"32545",0.0718475073313783,"Kidney","EXOSC5","Q9NQT4;EXOS5_HUMAN"
"32546",0.712609970674487,"Kidney","CRK","P46108;CRK_HUMAN"
"32547",0.353383458646617,"Kidney","ABI2","Q9NYB9;ABI2_HUMAN"
"32548",0.610294117647059,"Kidney","SPDL1","Q96EA4;SPDLY_HUMAN"
"32549",0.0117302052785924,"Kidney","EMC2","Q15006;EMC2_HUMAN"
"32550",0.121804511278195,"Kidney","FTL","P02792;FRIL_HUMAN"
"32551",0.458260869565217,"Kidney","ZW10","O43264;ZW10_HUMAN"
"32552",0.236363636363636,"Kidney","PPM1A","P35813;PPM1A_HUMAN"
"32553",-0.293706293706294,"Kidney","GTF2E2","P29084;T2EB_HUMAN"
"32554",0.696640316205534,"Kidney","PPM1B","O75688;PPM1B_HUMAN"
"32555",0.25183284457478,"Kidney","PRPF4","O43172;PRP4_HUMAN"
"32556",0.622377622377623,"Kidney","AMIGO2","Q86SJ2;AMGO2_HUMAN"
"32557",0.622434017595308,"Kidney","RAD23B","P54727;RD23B_HUMAN"
"32558",0.0359237536656891,"Kidney","RAD23A","P54725;RD23A_HUMAN"
"32559",0.365102639296188,"Kidney","CS","O75390;CISY_HUMAN"
"32560",0.512280701754386,"Kidney","CCDC51","Q96ER9;MITOK_HUMAN"
"32561",0.160372194854953,"Kidney","FKBP5","Q13451;FKBP5_HUMAN"
"32562",0.49633431085044,"Kidney","WDR36","Q8NI36;WDR36_HUMAN"
"32563",0.327272727272727,"Kidney","ATPAF1","Q5TC12;ATPF1_HUMAN"
"32564",0.403958944281525,"Kidney","TIMM44","O43615;TIM44_HUMAN"
"32565",0.214035087719298,"Kidney","NVL","O15381;NVL_HUMAN"
"32566",0.726600985221675,"Kidney","RAP1GDS1","P52306;GDS1_HUMAN"
"32567",0.637463343108504,"Kidney","APEX1","P27695;APEX1_HUMAN"
"32568",0.429985337243402,"Kidney","DCXR","Q7Z4W1;DCXR_HUMAN"
"32569",0.47400109469075,"Kidney","NOTCH2","Q04721;NOTC2_HUMAN"
"32570",-0.127272727272727,"Kidney","STX18","Q9P2W9;STX18_HUMAN"
"32571",0.564516129032258,"Kidney","GLOD4","Q9HC38;GLOD4_HUMAN"
"32572",0.872549019607843,"Kidney","LRRC8A","Q8IWT6;LRC8A_HUMAN"
"32573",0.625,"Kidney","DLG1","Q12959;DLG1_HUMAN"
"32574",0.55957086391869,"Kidney","PPFIBP1","Q86W92;LIPB1_HUMAN"
"32575",0.324046920821114,"Kidney","COPE","O14579;COPE_HUMAN"
"32576",0.530791788856305,"Kidney","PSMD5","Q16401;PSMD5_HUMAN"
"32577",0.645161290322581,"Kidney","SUCLA2","Q9P2R7;SUCB1_HUMAN"
"32578",0.206896551724138,"Kidney","STRN4","Q9NRL3;STRN4_HUMAN"
"32579",0.553913519430761,"Kidney","PSMF1","Q92530;PSMF1_HUMAN"
"32580",0.370601173020528,"Kidney","LYPLA1","O75608;LYPA1_HUMAN"
"32581",0.42558651026393,"Kidney","SNX5","Q9Y5X3;SNX5_HUMAN"
"32582",0.0568548387096774,"Kidney","ABI1","Q8IZP0;ABI1_HUMAN"
"32583",0.621739130434782,"Kidney","NME3","Q13232;NDK3_HUMAN"
"32584",0.398080180688876,"Kidney","KIF11","P52732;KIF11_HUMAN"
"32585",0.488547008547008,"Kidney","NELFA","Q9H3P2;NELFA_HUMAN"
"32586",0.429230769230769,"Kidney","GMPPB","Q9Y5P6;GMPPB_HUMAN"
"32587",0.529556650246305,"Kidney","ARMC10","Q8N2F6;ARM10_HUMAN"
"32588",0.592008797653959,"Kidney","PPP1R18","Q6NYC8;PPR18_HUMAN"
"32589",-0.107452725250278,"Kidney","MRPL14","Q6P1L8;RM14_HUMAN"
"32590",0.454822954822955,"Kidney","NQO1","P15559;NQO1_HUMAN"
"32591",0.0326612903225807,"Kidney","ARMCX3","Q9UH62;ARMX3_HUMAN"
"32592",0.287756598240469,"Kidney","SRSF11","Q05519;SRS11_HUMAN"
"32593",0.0700146627565982,"Kidney","POLR2E","P19388;RPAB1_HUMAN"
"32594",0.0573870573870574,"Kidney","NUP58","Q9BVL2;NUP58_HUMAN"
"32595",-0.0230938416422287,"Kidney","RPL12","P30050;RL12_HUMAN"
"32596",0.800976800976801,"Kidney","ANXA3","P12429;ANXA3_HUMAN"
"32597",0.552016129032258,"Kidney","CBR1","P16152;CBR1_HUMAN"
"32598",0.0573913043478261,"Kidney","NOM1","Q5C9Z4;NOM1_HUMAN"
"32599",0.561764705882353,"Kidney","TMEM33","P57088;TMM33_HUMAN"
"32600",0.407991202346041,"Kidney","SARS2","Q9NP81;SYSM_HUMAN"
"32601",0.530791788856305,"Kidney","TRIM25","Q14258;TRI25_HUMAN"
"32602",0.588343108504399,"Kidney","RAB11FIP5","Q9BXF6;RFIP5_HUMAN"
"32603",0.329178885630499,"Kidney","RPRD2","Q5VT52;RPRD2_HUMAN"
"32604",0.0632478632478632,"Kidney","DHPS","P49366;DHYS_HUMAN"
"32605",0.0432551319648094,"Kidney","DCTN3","O75935;DCTN3_HUMAN"
"32606",0.79584017515052,"Kidney","ITPA","Q9BY32;ITPA_HUMAN"
"32607",0.151759530791789,"Kidney","EEF2","P13639;EF2_HUMAN"
"32608",0.436453201970443,"Kidney","TXLNA","P40222;TXLNA_HUMAN"
"32609",0.648460410557185,"Kidney","HAGH","Q16775;GLO2_HUMAN"
"32610",0.602639296187683,"Kidney","EPS15L1","Q9UBC2;EP15R_HUMAN"
"32611",0.765395894428153,"Kidney","HSP90AA1","P07900;HS90A_HUMAN"
"32612",0.624633431085044,"Kidney","ACSL4","O60488;ACSL4_HUMAN"
"32613",0.193846153846154,"Kidney","PSMD10","O75832;PSD10_HUMAN"
"32614",0.599110122358176,"Kidney","RAB11FIP1","Q6WKZ4;RFIP1_HUMAN"
"32615",-0.0350806451612903,"Kidney","RFC2","P35250;RFC2_HUMAN"
"32616",0.594574780058651,"Kidney","RIC8A","Q9NPQ8;RIC8A_HUMAN"
"32617",0.351648351648352,"Kidney","FAM20B","O75063;XYLK_HUMAN"
"32618",0.736803519061584,"Kidney","STAT1","P42224;STAT1_HUMAN"
"32619",0.582142857142857,"Kidney","GHDC","Q8N2G8;GHDC_HUMAN"
"32620",0.0461538461538462,"Kidney","NOL9","Q5SY16;NOL9_HUMAN"
"32621",-0.227272727272727,"Kidney","RGS19","P49795;RGS19_HUMAN"
"32622",-0.0846774193548387,"Kidney","MRPL46","Q9H2W6;RM46_HUMAN"
"32623",0.473529411764706,"Kidney","EXD2","Q9NVH0;EXD2_HUMAN"
"32624",0.214285714285714,"Kidney","SLC39A14","Q15043;S39AE_HUMAN"
"32625",0.658064516129032,"Kidney","PDP1","Q9P0J1;PDP1_HUMAN"
"32626",-0.0941176470588235,"Kidney","DHRS7B","Q6IAN0;DRS7B_HUMAN"
"32627",0.0205882352941176,"Kidney","GLA","P06280;AGAL_HUMAN"
"32628",0.202608695652174,"Kidney","ABCF3","Q9NUQ8;ABCF3_HUMAN"
"32629",0.336363636363636,"Kidney","TXLNG","Q9NUQ3;TXLNG_HUMAN"
"32630",0.0982456140350877,"Kidney","SLC4A2","P04920;B3A2_HUMAN"
"32631",0.365102639296188,"Kidney","HEXA","P06865;HEXA_HUMAN"
"32632",0.34981684981685,"Kidney","PNKP","Q96T60;PNKP_HUMAN"
"32633",0.690767519466073,"Kidney","EPDR1","Q9UM22;EPDR1_HUMAN"
"32634",-0.264915161466886,"Kidney","AATF","Q9NY61;AATF_HUMAN"
"32635",0.122135706340378,"Kidney","NIF3L1","Q9GZT8;NIF3L_HUMAN"
"32636",0.384803921568628,"Kidney","CCNB1","P14635;CCNB1_HUMAN"
"32637",-0.0388563049853372,"Kidney","LAMTOR1","Q6IAA8;LTOR1_HUMAN"
"32638",0.313797313797314,"Kidney","RFC5","P40937;RFC5_HUMAN"
"32639",0.506231671554252,"Kidney","SUGP2","Q8IX01;SUGP2_HUMAN"
"32640",0.527492668621701,"Kidney","MSH2","P43246;MSH2_HUMAN"
"32641",0.516483516483517,"Kidney","P3H3","Q8IVL6;P3H3_HUMAN"
"32642",0.666055718475073,"Kidney","EIF5","P55010;IF5_HUMAN"
"32643",0.316365626710454,"Kidney","TMEM245","Q9H330;TM245_HUMAN"
"32644",0.464590964590965,"Kidney","PHIP","Q8WWQ0;PHIP_HUMAN"
"32645",0.327712609970674,"Kidney","PRDX5","P30044;PRDX5_HUMAN"
"32646",0.436521739130435,"Kidney","RIOX1","Q9H6W3;RIOX1_HUMAN"
"32647",0.68508064516129,"Kidney","TMTC3","Q6ZXV5;TMTC3_HUMAN"
"32648",0.424486803519062,"Kidney","MAP4","P27816;MAP4_HUMAN"
"32649",0.377932551319648,"Kidney","CLPP","Q16740;CLPP_HUMAN"
"32650",0.601173020527859,"Kidney","HP1BP3","Q5SSJ5;HP1B3_HUMAN"
"32651",0.466502463054187,"Kidney","TPX2","Q9ULW0;TPX2_HUMAN"
"32652",-0.163157894736842,"Kidney","ERLEC1","Q96DZ1;ERLEC_HUMAN"
"32653",0.451612903225806,"Kidney","AKR7A2","O43488;ARK72_HUMAN"
"32654",0.54384236453202,"Kidney","PKN1","Q16512;PKN1_HUMAN"
"32655",0.10989010989011,"Kidney","HSCB","Q8IWL3;HSC20_HUMAN"
"32656",0.680718475073314,"Kidney","COLGALT1","Q8NBJ5;GT251_HUMAN"
"32657",0.50183284457478,"Kidney","ALDOC","P09972;ALDOC_HUMAN"
"32658",0.366568914956012,"Kidney","PRPF19","Q9UMS4;PRP19_HUMAN"
"32659",0.179411764705882,"Kidney","RPRD1A","Q96P16;RPR1A_HUMAN"
"32660",0.483137829912023,"Kidney","RPRD1B","Q9NQG5;RPR1B_HUMAN"
"32661",0.214285714285714,"Kidney","LZTFL1","Q9NQ48;LZTL1_HUMAN"
"32662",0.134099616858238,"Kidney","EXOC1","Q9NV70;EXOC1_HUMAN"
"32663",0.489010989010989,"Kidney","AVEN","Q9NQS1;AVEN_HUMAN"
"32664",0.455433455433455,"Kidney","SLC4A1AP","Q9BWU0;NADAP_HUMAN"
"32665",0.187692307692308,"Kidney","WAPL","Q7Z5K2;WAPL_HUMAN"
"32666",0.128299120234604,"Kidney","AP2B1","P63010;AP2B1_HUMAN"
"32667",0.048951048951049,"Kidney","CDK4","P11802;CDK4_HUMAN"
"32668",0.414112903225807,"Kidney","GAPVD1","Q14C86;GAPD1_HUMAN"
"32669",0.332352941176471,"Kidney","NUF2","Q9BZD4;NUF2_HUMAN"
"32670",0.331578947368421,"Kidney","PRC1","O43663;PRC1_HUMAN"
"32671",0.607142857142857,"Kidney","SMAD4","Q13485;SMAD4_HUMAN"
"32672",-0.0617647058823529,"Kidney","TMEM126A","Q9H061;T126A_HUMAN"
"32673",0.370485036119711,"Kidney","AKAP13","Q12802;AKP13_HUMAN"
"32674",0.479802955665025,"Kidney","CRAT","P43155;CACP_HUMAN"
"32675",-0.182417582417582,"Kidney","BORCS6","Q96GS4;BORC6_HUMAN"
"32676",0.160839160839161,"Kidney","NAA25","Q14CX7;NAA25_HUMAN"
"32677",0.656854838709677,"Kidney","IGF2BP3","O00425;IF2B3_HUMAN"
"32678",0.578445747800587,"Kidney","CUL3","Q13618;CUL3_HUMAN"
